side,exit_reason,trades,net,gross_profit,gross_loss,win_rate,profit_factor,avg,avg_win,avg_loss,largest_win,largest_loss,win_count,loss_count
buy,manual/exit_loss,1268.0,-7752641.74,0,-7752641.74,0.0,0.0,-6114.070772870663,0.0,-6114.070772870663,0.0,-58500.0,0.0,1268.0
sell,manual/exit_loss,1151.0,-6363428.48,0,-6363428.48,0.0,0.0,-5528.6085838401395,0.0,-5528.6085838401395,0.0,-32540.0,0.0,1151.0
buy,manual/exit_profit,31.0,106122.84,106122.84,0,100.0,0.0,3423.3174193548384,3423.3174193548384,0.0,18060.0,0.0,31.0,0.0
sell,manual/exit_profit,29.0,110881.64,110881.64,0,100.0,0.0,3823.504827586207,3823.504827586207,0.0,38700.0,0.0,29.0,0.0
sell,sl,1548.0,2651246.36,2726846.36,-75600.0,98.70801033591732,36.0693962962963,1712.6914470284237,1784.5853141361256,-3780.0,13620.0,-28300.0,1528.0,20.0
buy,sl,1990.0,3208346.66,3546726.66,-338380.0,97.58793969849246,10.481490218097997,1612.2345025125628,1826.3268074150362,-7049.583333333333,15620.0,-72540.0,1942.0,48.0
sell,tp,1342.0,24823585.65,24823585.65,0,100.0,0.0,18497.455774962742,18497.455774962742,0.0,53820.0,0.0,1342.0,0.0
buy,tp,1980.0,35551649.81,35551649.81,0,100.0,0.0,17955.37869191919,17955.37869191919,0.0,53900.0,0.0,1980.0,0.0
