start,end,count,pnl,buy_losses,sell_losses,engines
2026-05-06 04:08:00,2026-05-06 14:17:38,11,-27.0,11,0,IMP:11
2026-05-07 05:53:01,2026-05-07 11:49:26,5,-12.18,5,0,IMP:5
2026-05-08 11:28:00,2026-05-08 12:56:02,3,-7.68,3,0,"CBK:1, IMP:2"
2026-05-04 04:18:00,2026-05-04 08:31:00,5,-7.6,1,4,"CBK:1, IMP:4"
2026-05-01 10:54:00,2026-05-01 11:13:20,3,-5.93,0,3,IMP:3
