entry_month,trades,net,gross_profit,gross_loss,win_rate,profit_factor,avg,avg_win,avg_loss,largest_win,largest_loss,win_count,loss_count
2026-03,106.0,-13.329999999999998,234.11,-247.44,56.60377358490566,0.946128354348529,-0.12575471698113205,3.9018333333333337,-5.379130434782609,12.13,-14.02,60.0,46.0
