start,end,count,pnl,buy_losses,sell_losses,engines
2026-03-10 09:30:00,2026-03-10 13:34:42,3,-22.32,3,0,"BO:1, PB:2"
2026-03-20 16:45:00,2026-03-20 21:18:29,3,-15.52,0,3,PB:3
2026-03-24 01:30:00,2026-03-24 13:15:00,4,-15.15,4,0,"BO:1, PB:3"
2026-03-08 09:45:00,2026-03-08 11:41:37,3,-14.34,2,1,"BO:1, PB:1, RV:1"
