side,exit_reason,trades,net,gross_profit,gross_loss,win_rate,profit_factor,avg,avg_win,avg_loss,largest_win,largest_loss,win_count,loss_count
sell,sl,30.0,-59.46,34.7,-94.16,46.666666666666664,0.36852166525063723,-1.982,2.4785714285714286,-5.885,9.99,-10.9,14.0,16.0
buy,manual/exit_loss,4.0,-17.22,0,-17.22,0.0,0.0,-4.305,0.0,-4.305,0.0,-7.27,0.0,4.0
buy,sl,60.0,-12.339999999999998,119.92,-132.26,58.333333333333336,0.9066989263571753,-0.20566666666666664,3.426285714285714,-5.2904,12.13,-14.02,35.0,25.0
sell,manual/exit_loss,1.0,-3.8,0,-3.8,0.0,0.0,-3.8,0.0,-3.8,0.0,-3.8,0.0,1.0
sell,manual/exit_profit,1.0,0.25,0.25,0,100.0,0.0,0.25,0.25,0.0,0.25,0.0,1.0,0.0
sell,tp,3.0,20.59,20.59,0,100.0,0.0,6.863333333333333,6.863333333333333,0.0,10.13,0.0,3.0,0.0
buy,tp,7.0,58.65,58.65,0,100.0,0.0,8.378571428571428,8.378571428571428,0.0,11.76,0.0,7.0,0.0
