side,trades,net,gross_profit,gross_loss,win_rate,profit_factor,avg,avg_win,avg_loss,largest_win,largest_loss,win_count,loss_count
sell,11.0,-1.98,0.98,-2.96,27.27272727272727,0.3310810810810811,-0.18,0.32666666666666666,-0.37,0.65,-0.7,3.0,8.0
buy,22.0,1.0,3.54,-2.54,54.54545454545454,1.3937007874015748,0.045454545454545456,0.295,-0.2822222222222222,0.74,-0.44,12.0,9.0
