entry_month,trades,net,gross_profit,gross_loss,win_rate,profit_factor,avg,avg_win,avg_loss,largest_win,largest_loss,win_count,loss_count
2025-09,5.0,-1.46,0,-1.46,0.0,0.0,-0.292,0.0,-0.365,0.0,-0.7,0.0,4.0
2025-07,7.0,-1.25,0.66,-1.91,14.285714285714285,0.3455497382198953,-0.17857142857142858,0.66,-0.3183333333333333,0.66,-0.44,1.0,6.0
2025-08,3.0,-0.86,0.05,-0.91,33.33333333333333,0.054945054945054944,-0.2866666666666667,0.05,-0.455,0.05,-0.54,1.0,2.0
2025-03,2.0,-0.15999999999999998,0.08,-0.24,50.0,0.33333333333333337,-0.07999999999999999,0.08,-0.24,0.08,-0.24,1.0,1.0
2025-04,1.0,0.04,0.04,0,100.0,0.0,0.04,0.04,0.0,0.04,0.0,1.0,0.0
2025-01,5.0,0.4,0.84,-0.44,60.0,1.909090909090909,0.08,0.27999999999999997,-0.22,0.37,-0.22,3.0,2.0
2025-05,1.0,0.74,0.74,0,100.0,0.0,0.74,0.74,0.0,0.74,0.0,1.0,0.0
2025-02,9.0,1.57,2.11,-0.54,77.77777777777779,3.907407407407407,0.17444444444444446,0.30142857142857143,-0.27,0.68,-0.32,7.0,2.0
