side,exit_reason,trades,net,gross_profit,gross_loss,win_rate,profit_factor,avg,avg_win,avg_loss,largest_win,largest_loss,win_count,loss_count
sell,manual/exit_loss,8.0,-2.96,0,-2.96,0.0,0.0,-0.37,0.0,-0.37,0.0,-0.7,0.0,8.0
buy,manual/exit_loss,9.0,-2.54,0,-2.54,0.0,0.0,-0.2822222222222222,0.0,-0.2822222222222222,0.0,-0.44,0.0,9.0
sell,sl,2.0,0.32999999999999996,0.32999999999999996,0,100.0,0.0,0.16499999999999998,0.16499999999999998,0.0,0.3,0.0,2.0,0.0
sell,tp,1.0,0.65,0.65,0,100.0,0.0,0.65,0.65,0.0,0.65,0.0,1.0,0.0
buy,sl,10.0,1.46,1.46,0,90.0,0.0,0.146,0.1622222222222222,0.0,0.42,0.0,9.0,0.0
buy,tp,3.0,2.08,2.08,0,100.0,0.0,0.6933333333333334,0.6933333333333334,0.0,0.74,0.0,3.0,0.0
