exit_reason,trades,net,gross_profit,gross_loss,win_rate,profit_factor,avg,avg_win,avg_loss,largest_win,largest_loss,win_count,loss_count
sl,82.0,-101.87,139.41,-241.28,47.5609756097561,0.5777934350132626,-1.2423170731707318,3.5746153846153845,-5.611162790697675,12.57,-14.02,39.0,43.0
manual/exit_loss,8.0,-36.44,0,-36.44,0.0,0.0,-4.555,0.0,-4.555,0.0,-9.86,0.0,8.0
manual/exit_profit,2.0,2.26,2.26,0,100.0,0.0,1.13,1.13,0.0,2.01,0.0,2.0,0.0
tp,19.0,120.69,120.69,0,100.0,0.0,6.3521052631578945,6.3521052631578945,0.0,11.65,0.0,19.0,0.0
