engine,grade,trades,net,gross_profit,gross_loss,win_rate,profit_factor,avg,avg_win,avg_loss,largest_win,largest_loss,win_count,loss_count
,,5.0,-29.34,5.38,-34.72,40.0,0.15495391705069125,-5.868,2.69,-11.573333333333332,2.84,-20.54,2.0,3.0
