engine,grade,trades,net,gross_profit,gross_loss,win_rate,profit_factor,avg,avg_win,avg_loss,largest_win,largest_loss,win_count,loss_count
CBK,A,3.0,-0.77,1.01,-1.78,66.66666666666666,0.5674157303370786,-0.25666666666666665,0.505,-1.78,0.79,-1.78,2.0,1.0
IMP,B,23.0,18.580000000000002,28.53,-9.95,73.91304347826086,2.867336683417086,0.8078260869565218,1.678235294117647,-1.6583333333333332,2.99,-2.74,17.0,6.0
IMP,A,121.0,23.88,119.33,-95.45,67.76859504132231,1.2501833420639077,0.19735537190082644,1.4552439024390245,-2.4474358974358976,2.96,-3.74,82.0,39.0
