exit_reason,trades,net,gross_profit,gross_loss,win_rate,profit_factor,avg,avg_win,avg_loss,largest_win,largest_loss,win_count,loss_count
sl,81.0,-96.7,10.48,-107.17999999999999,43.20987654320987,0.09777943646202651,-1.193827160493827,0.29942857142857143,-2.3299999999999996,0.86,-3.74,35.0,46.0
tp,66.0,138.39,138.39,0,100.0,0.0,2.0968181818181817,2.0968181818181817,0.0,2.99,0.0,66.0,0.0
