engine,score_bucket,trades,net,gross_profit,gross_loss,win_rate,profit_factor,avg,avg_win,avg_loss,largest_win,largest_loss,win_count,loss_count
MRV,S80-89,9.0,0.7599999999999999,12.15,-11.39,55.55555555555556,1.0667251975417031,0.08444444444444443,2.43,-2.8475,3.9,-4.65,5.0,4.0
MRV,S00-69,1.0,3.08,3.08,0,100.0,0.0,3.08,3.08,0.0,3.08,0.0,1.0,0.0
MRV,S70-79,16.0,22.82,27.74,-4.92,75.0,5.638211382113821,1.42625,2.3116666666666665,-1.23,4.1,-1.41,12.0,4.0
