exit_reason,trades,net,gross_profit,gross_loss,win_rate,profit_factor,avg,avg_win,avg_loss,largest_win,largest_loss,win_count,loss_count
manual/exit_loss,7.0,-11.66,0,-11.66,0.0,0.0,-1.6657142857142857,0.0,-1.6657142857142857,0.0,-2.55,0.0,7.0
sl,8.0,-1.2600000000000005,3.39,-4.65,87.5,0.7290322580645161,-0.15750000000000006,0.4842857142857143,-4.65,1.27,-4.65,7.0,1.0
tp,11.0,39.58,39.58,0,100.0,0.0,3.598181818181818,3.598181818181818,0.0,4.1,0.0,11.0,0.0
