entry_month,trades,net,gross_profit,gross_loss,win_rate,profit_factor,avg,avg_win,avg_loss,largest_win,largest_loss,win_count,loss_count
2026-01,132.0,-14.87,118.69,-133.56,65.9090909090909,0.8886642707397424,-0.11265151515151514,1.3642528735632184,-2.968,5.16,-3.87,87.0,45.0
