start,end,count,pnl,buy_losses,sell_losses,engines
2026-01-19 10:37:00,2026-01-19 11:59:31,4,-4.85,0,4,RJT:4
2026-02-16 11:36:01,2026-02-16 11:52:37,3,-2.85,0,3,RJT:3
2026-04-24 10:18:00,2026-04-24 10:48:10,3,-2.83,0,3,RJT:3
