entry_month,trades,net,gross_profit,gross_loss,win_rate,profit_factor,avg,avg_win,avg_loss,largest_win,largest_loss,win_count,loss_count
2026-02,19.0,-4.99,8.54,-13.53,42.10526315789473,0.6311899482631189,-0.26263157894736844,1.0675,-1.23,1.65,-1.62,8.0,11.0
2026-03,12.0,-0.29,3.29,-3.58,66.66666666666666,0.9189944134078212,-0.024166666666666666,0.41125,-0.895,1.53,-1.46,8.0,4.0
2026-05,8.0,2.0300000000000002,4.16,-2.13,62.5,1.9530516431924885,0.25375000000000003,0.8320000000000001,-0.71,1.85,-1.22,5.0,3.0
2026-01,59.0,3.65,26.02,-22.37,67.79661016949152,1.1631649530621366,0.06186440677966101,0.6505,-1.1773684210526316,1.37,-1.68,40.0,19.0
2026-04,32.0,5.71,20.89,-15.18,59.375,1.3761528326745718,0.1784375,1.0994736842105264,-1.1676923076923076,2.31,-1.82,19.0,13.0
