code,trades,net,gross_profit,gross_loss,win_rate,profit_factor,avg,avg_win,avg_loss,largest_win,largest_loss,win_count,loss_count
TPL,42.0,-14.34,34.13,-48.47,45.23809523809524,0.7041468949865897,-0.3414285714285714,1.7963157894736843,-2.107391304347826,3.85,-2.89,19.0,23.0
CBK,2.0,-0.7,0.79,-1.49,50.0,0.5302013422818792,-0.35,0.79,-1.49,0.79,-1.49,1.0,1.0
