entry_month,trades,net,gross_profit,gross_loss,win_rate,profit_factor,avg,avg_win,avg_loss,largest_win,largest_loss,win_count,loss_count
2026-05,44.0,-15.04,34.92,-49.96,45.45454545454545,0.6989591673338671,-0.3418181818181818,1.746,-2.0816666666666666,3.85,-2.89,20.0,24.0
