side,exit_reason,trades,net,gross_profit,gross_loss,win_rate,profit_factor,avg,avg_win,avg_loss,largest_win,largest_loss,win_count,loss_count
sell,manual/exit_loss,3.0,-2.38,0,-2.38,0.0,0.0,-0.7933333333333333,0.0,-0.7933333333333333,0.0,-0.87,0.0,3.0
sell,sl,3.0,-1.12,0.02,-1.1400000000000001,33.33333333333333,0.017543859649122806,-0.37333333333333335,0.02,-0.5700000000000001,0.02,-1.12,1.0,2.0
buy,manual/exit_loss,2.0,-1.11,0,-1.11,0.0,0.0,-0.555,0.0,-0.555,0.0,-0.66,0.0,2.0
sell,manual/exit_profit,1.0,0.31,0.31,0,100.0,0.0,0.31,0.31,0.0,0.31,0.0,1.0,0.0
sell,tp,2.0,1.65,1.65,0,100.0,0.0,0.825,0.825,0.0,0.95,0.0,2.0,0.0
