engine,entry_hour,trades,net,gross_profit,gross_loss,win_rate,profit_factor,avg,avg_win,avg_loss,largest_win,largest_loss,win_count,loss_count
RCL,4,3.0,-2.96,0,-2.96,0.0,0.0,-0.9866666666666667,0.0,-0.9866666666666667,0.0,-1.27,0.0,3.0
RCL,0,3.0,-0.8799999999999999,1.63,-2.51,33.33333333333333,0.649402390438247,-0.2933333333333333,1.63,-1.255,1.63,-1.38,1.0,2.0
MOM,4,2.0,-0.64,0.14,-0.78,50.0,0.1794871794871795,-0.32,0.14,-0.78,0.14,-0.78,1.0,1.0
