engine,entry_hour,trades,net,gross_profit,gross_loss,win_rate,profit_factor,avg,avg_win,avg_loss,largest_win,largest_loss,win_count,loss_count
MRV,6,1.0,-1.19,0,-1.19,0.0,0.0,-1.19,0.0,-1.19,0.0,-1.19,0.0,1.0
MRV,3,2.0,-0.75,0,-0.75,0.0,0.0,-0.375,0.0,-0.375,0.0,-0.66,0.0,2.0
MRV,0,1.0,-0.63,0,-0.63,0.0,0.0,-0.63,0.0,-0.63,0.0,-0.63,0.0,1.0
MRV,1,2.0,-0.61,0.02,-0.63,50.0,0.031746031746031744,-0.305,0.02,-0.63,0.02,-0.63,1.0,1.0
MRV,7,1.0,-0.23,0,-0.23,0.0,0.0,-0.23,0.0,-0.23,0.0,-0.23,0.0,1.0
MRV,4,1.0,0.8,0.8,0,100.0,0.0,0.8,0.8,0.0,0.8,0.0,1.0,0.0
