side,trades,net,gross_profit,gross_loss,win_rate,profit_factor,avg,avg_win,avg_loss,largest_win,largest_loss,win_count,loss_count
sell,106.0,-29.959999999999997,90.21,-120.17,54.71698113207547,0.750686527419489,-0.2826415094339622,1.5553448275862067,-2.5035416666666666,3.0,-3.74,58.0,48.0
buy,252.0,20.980000000000004,240.95,-219.97,61.904761904761905,1.0953766422694002,0.08325396825396827,1.544551282051282,-2.3154736842105264,2.99,-4.68,156.0,95.0
