code,trades,net,gross_profit,gross_loss,win_rate,profit_factor,avg,avg_win,avg_loss,largest_win,largest_loss,win_count,loss_count
CBK,13.0,-9.49,7.36,-16.85,53.84615384615385,0.4367952522255193,-0.73,1.0514285714285714,-2.8083333333333336,3.0,-3.4,7.0,6.0
IMP,345.0,0.510000000000006,323.8,-323.29,60.0,1.0015775310093105,0.0014782608695652348,1.5642512077294686,-2.3597810218978106,2.99,-4.68,207.0,137.0
