engine,score_bucket,trades,net,gross_profit,gross_loss,win_rate,profit_factor,avg,avg_win,avg_loss,largest_win,largest_loss,win_count,loss_count
IMP,S90-99,250.0,-19.179999999999996,229.8,-248.98,57.99999999999999,0.9229657000562295,-0.07671999999999998,1.5848275862068966,-2.3940384615384613,2.96,-4.68,145.0,104.0
CBK,S90-99,7.0,-8.61,2.25,-10.86,42.857142857142854,0.20718232044198895,-1.23,0.75,-2.715,1.05,-3.4,3.0,4.0
CBK,S80-89,5.0,-1.4399999999999997,4.55,-5.99,60.0,0.7595993322203672,-0.2879999999999999,1.5166666666666666,-2.995,3.0,-3.03,3.0,2.0
CBK,S70-79,1.0,0.56,0.56,0,100.0,0.0,0.56,0.56,0.0,0.56,0.0,1.0,0.0
IMP,S80-89,65.0,8.71,62.13,-53.42,64.61538461538461,1.1630475477349307,0.134,1.4792857142857143,-2.322608695652174,2.87,-3.18,42.0,23.0
IMP,S70-79,30.0,10.98,31.87,-20.89,66.66666666666666,1.5256103398755385,0.366,1.5935000000000001,-2.089,2.99,-2.81,20.0,10.0
