code,trades,net,gross_profit,gross_loss,win_rate,profit_factor,avg,avg_win,avg_loss,largest_win,largest_loss,win_count,loss_count
MRV,65.0,-3.21,6.09,-9.3,40.0,0.6548387096774193,-0.04938461538461538,0.23423076923076921,-0.23846153846153847,0.68,-0.53,26.0,39.0
