engine,score_bucket,trades,net,gross_profit,gross_loss,win_rate,profit_factor,avg,avg_win,avg_loss,largest_win,largest_loss,win_count,loss_count
MRV,S80-89,32.0,-3.78,1.73,-5.51,28.125,0.3139745916515427,-0.118125,0.1922222222222222,-0.23956521739130435,0.68,-0.53,9.0,23.0
MRV,S00-69,3.0,0.2,0.65,-0.45,33.33333333333333,1.4444444444444444,0.06666666666666667,0.65,-0.225,0.65,-0.23,1.0,2.0
MRV,S70-79,30.0,0.36999999999999994,3.71,-3.34,53.333333333333336,1.1107784431137724,0.012333333333333332,0.231875,-0.23857142857142857,0.65,-0.33,16.0,14.0
