side,exit_reason,trades,net,gross_profit,gross_loss,win_rate,profit_factor,avg,avg_win,avg_loss,largest_win,largest_loss,win_count,loss_count
buy,manual/exit_loss,23.0,-5.86,0,-5.86,0.0,0.0,-0.25478260869565217,0.0,-0.25478260869565217,0.0,-0.53,0.0,23.0
sell,manual/exit_loss,16.0,-3.44,0,-3.44,0.0,0.0,-0.215,0.0,-0.215,0.0,-0.33,0.0,16.0
buy,tp,1.0,0.68,0.68,0,100.0,0.0,0.68,0.68,0.0,0.68,0.0,1.0,0.0
sell,sl,8.0,1.33,1.33,0,100.0,0.0,0.16625,0.16625,0.0,0.42,0.0,8.0,0.0
sell,tp,3.0,1.9500000000000002,1.9500000000000002,0,100.0,0.0,0.65,0.65,0.0,0.65,0.0,3.0,0.0
buy,sl,14.0,2.13,2.13,0,100.0,0.0,0.15214285714285714,0.15214285714285714,0.0,0.43,0.0,14.0,0.0
