entry_time,exit_time,entry_month,entry_date,entry_hour,side,volume,entry_price,exit_price,profit,balance,hold_minutes,exit_reason,family,engine,code,score,grade,regime_tag,hour_tag,tags,score_bucket,entry_comment,exit_comment,match_error
2025-10-15 08:28:09,2025-10-15 08:28:16,2025-10,2025-10-15,8,buy,0.01,4211.576,4211.625,0.05,31.65,0.11666666666666667,sl,AC1,MRV,MRV,82,B,RG,,"RG,BB",S80-89,AC1|MRV|MRV|S82|B|RG|BB,sl 4211.626,0.04951000000000022
2025-02-03 19:31:28,2025-02-03 19:31:46,2025-02,2025-02-03,19,buy,0.01,2820.847,2820.89,0.04,29.66,0.3,sl,AC1,MRV,MRV,82,B,RG,,"RG,BB",S80-89,AC1|MRV|MRV|S82|B|RG|BB,sl 2820.897,0.039570000000003346
2026-01-22 07:46:14,2026-01-22 07:46:19,2026-01,2026-01-22,7,buy,0.01,4832.232,4832.273,0.04,31.44,0.08333333333333333,sl,AC1,MRV,MRV,82,B,RG,,"RG,BB",S80-89,AC1|MRV|MRV|S82|B|RG|BB,sl 4832.282,0.03958999999999833
2025-02-12 19:51:27,2025-02-12 19:51:43,2025-02,2025-02-12,19,sell,0.01,2897.193,2897.164,0.03,29.66,0.26666666666666666,sl,AC1,MRV,MRV,82,B,RG,,"RG,BB",S80-89,AC1|MRV|MRV|S82|B|RG|BB,sl 2897.143,0.029710000000000035
2025-10-07 12:24:44,2025-10-07 12:24:49,2025-10,2025-10-07,12,buy,0.01,3966.911,3966.943,0.03,31.6,0.08333333333333333,sl,AC1,MRV,MRV,82,B,RG,,"RG,BB",S80-89,AC1|MRV|MRV|S82|B|RG|BB,sl 3966.961,0.02967999999999847
2026-05-04 20:31:50,2026-05-04 20:32:00,2026-05,2026-05-04,20,sell,0.01,4516.131,4516.103,0.03,32.59,0.16666666666666666,sl,AC1,MRV,MRV,82,B,RG,,"RG,BB",S80-89,AC1|MRV|MRV|S82|B|RG|BB,sl 4516.081,0.029719999999997526
2025-10-31 18:36:22,2025-10-31 18:36:29,2025-10,2025-10-31,18,buy,0.01,4004.966,4004.986,0.02,31.67,0.11666666666666667,sl,AC1,MRV,MRV,82,B,RG,,"RG,BB",S80-89,AC1|MRV|MRV|S82|B|RG|BB,sl 4005.016,0.019800000000000182
2025-09-24 13:30:07,2025-09-24 13:30:08,2025-09,2025-09-24,13,buy,0.01,3767.969,3767.965,0.0,31.62,0.016666666666666666,sl,AC1,MRV,MRV,82,B,WG,,"WG,BB",S80-89,AC1|MRV|MRV|S82|B|WG|BB,sl 3768.019,3.9999999999054125e-05
2025-10-15 06:00:09,2025-10-15 06:00:11,2025-10,2025-10-15,6,buy,0.01,4186.652,4186.649,0.0,31.6,0.03333333333333333,sl,AC1,MRV,MRV,82,B,WG,,"WG,BB",S80-89,AC1|MRV|MRV|S82|B|WG|BB,sl 4186.702,2.999999999701686e-05
2025-09-24 19:34:53,2025-09-24 19:35:01,2025-09,2025-09-24,19,sell,0.01,3722.295,3722.513,-0.21,31.41,0.13333333333333333,manual/exit_loss,AC1,MRV,MRV,82,B,RG,,"RG,BB",S80-89,AC1|MRV|MRV|S82|B|RG|BB,,0.20782000000000153
2025-01-24 15:46:41,2025-01-24 15:46:58,2025-01,2025-01-24,15,buy,0.01,2781.682,2781.464,-0.22,29.25,0.2833333333333333,manual/exit_loss,AC1,MRV,MRV,82,B,WG,,"WG,BB",S80-89,AC1|MRV|MRV|S82|B|WG|BB,,0.21782000000000154
2025-02-04 04:19:38,2025-02-04 04:19:58,2025-02,2025-02-04,4,buy,0.01,2819.339,2819.122,-0.22,29.44,0.3333333333333333,manual/exit_loss,AC1,MRV,MRV,82,B,WG,,"WG,BB",S80-89,AC1|MRV|MRV|S82|B|WG|BB,,0.21782999999999902
