side,trades,net,gross_profit,gross_loss,win_rate,profit_factor,avg,avg_win,avg_loss,largest_win,largest_loss,win_count,loss_count
sell,26.0,-17.290000000000003,48.32,-65.61,38.46153846153847,0.7364730986130164,-0.6650000000000001,4.832,-4.100625,9.77,-9.98,10.0,16.0
buy,57.0,12.190000000000001,130.17000000000002,-117.98,54.385964912280706,1.1033225970503475,0.21385964912280703,4.199032258064516,-4.537692307692308,14.89,-9.24,31.0,26.0
