entry_month,trades,net,gross_profit,gross_loss,win_rate,profit_factor,avg,avg_win,avg_loss,largest_win,largest_loss,win_count,loss_count
2026-01,83.0,-5.099999999999999,178.49,-183.59,49.39759036144578,0.9722207091889536,-0.06144578313253011,4.3534146341463416,-4.371190476190476,14.89,-9.98,41.0,42.0
