side,exit_reason,trades,net,gross_profit,gross_loss,win_rate,profit_factor,avg,avg_win,avg_loss,largest_win,largest_loss,win_count,loss_count
sell,sl,21.0,-40.77,22.81,-63.58,28.57142857142857,0.35876061654608365,-1.9414285714285715,3.8016666666666663,-4.238666666666666,9.77,-9.98,6.0,15.0
buy,sl,45.0,-29.91,70.98,-100.89,51.11111111111111,0.7035385072851621,-0.6646666666666666,3.0860869565217395,-4.585909090909091,9.74,-9.24,23.0,22.0
buy,manual/exit_loss,4.0,-17.09,0,-17.09,0.0,0.0,-4.2725,0.0,-4.2725,0.0,-7.93,0.0,4.0
sell,manual/exit_loss,1.0,-2.03,0,-2.03,0.0,0.0,-2.03,0.0,-2.03,0.0,-2.03,0.0,1.0
sell,tp,4.0,25.509999999999998,25.509999999999998,0,100.0,0.0,6.3774999999999995,6.3774999999999995,0.0,7.01,0.0,4.0,0.0
buy,tp,8.0,59.190000000000005,59.190000000000005,0,100.0,0.0,7.398750000000001,7.398750000000001,0.0,14.89,0.0,8.0,0.0
