engine,grade,trades,net,gross_profit,gross_loss,win_rate,profit_factor,avg,avg_win,avg_loss,largest_win,largest_loss,win_count,loss_count
MRV,B,332.0,1037094.36,1657057.08,-619962.72,67.16867469879519,2.6728334245646255,3123.7781927710844,7430.749237668162,-5687.7313761467885,37558.56,-18200.0,223.0,109.0
MRV,A,3299.0,5108196.24,14032434.58,-8924238.34,58.441952106699006,1.5723957659337906,1548.407468929979,7278.233703319502,-6509.291276440555,52020.0,-38700.0,1928.0,1371.0
