side,exit_reason,trades,net,gross_profit,gross_loss,win_rate,profit_factor,avg,avg_win,avg_loss,largest_win,largest_loss,win_count,loss_count
buy,manual/exit_loss,747.0,-4917364.18,0,-4917364.18,0.0,0.0,-6582.816840696118,0.0,-6582.816840696118,0.0,-38700.0,0.0,747.0
sell,manual/exit_loss,662.0,-4392279.22,0,-4392279.22,0.0,0.0,-6634.862870090634,0.0,-6634.862870090634,0.0,-37500.0,0.0,662.0
buy,manual/exit_profit,2.0,39080.0,39080.0,0,100.0,0.0,19540.0,19540.0,0.0,21020.0,0.0,2.0,0.0
sell,manual/exit_profit,2.0,40304.98,40304.98,0,100.0,0.0,20152.49,20152.49,0.0,38700.0,0.0,2.0,0.0
buy,sl,588.0,561628.99,676885.37,-115256.38,93.02721088435374,5.872866820908309,955.151343537415,1237.4504021937842,-2811.1312195121955,9620.0,-26900.0,547.0,41.0
sell,sl,546.0,719549.91,838851.19,-119301.28,94.5054945054945,7.031367894795428,1317.8569780219782,1625.6806007751936,-3976.7093333333332,12100.0,-30760.0,516.0,30.0
sell,tp,445.0,6497214.55,6497214.55,0,100.0,0.0,14600.48213483146,14600.48213483146,0.0,52020.0,0.0,445.0,0.0
buy,tp,639.0,7597155.57,7597155.57,0,100.0,0.0,11889.13234741784,11889.13234741784,0.0,44598.39,0.0,639.0,0.0
