side,trades,net,gross_profit,gross_loss,win_rate,profit_factor,avg,avg_win,avg_loss,largest_win,largest_loss,win_count,loss_count
buy,1045.0,844635.24,2081393.56,-1236758.32,62.77511961722488,1.68294284044113,808.2633875598086,3172.856036585366,-3187.521443298969,39020.0,-26380.0,656.0,388.0
sell,809.0,933397.34,2043261.2,-1109863.86,60.568603213844256,1.8410016522206605,1153.7667985166872,4169.92081632653,-3479.1970532915366,33900.0,-31000.0,490.0,319.0
