engine,regime_tag,trades,net,gross_profit,gross_loss,win_rate,profit_factor,avg,avg_win,avg_loss,largest_win,largest_loss,win_count,loss_count
MRV,RG,572.0,576007.02,1205237.14,-629230.12,64.5104895104895,1.9154155239739634,1007.0052797202798,3266.2253116531165,-3099.655763546798,33522.38,-17500.0,369.0,203.0
MRV,WG,1282.0,1202025.56,2919417.62,-1717392.06,60.60842433697348,1.6999133092533338,937.6174414976599,3757.2942342342344,-3407.5239285714288,39020.0,-31000.0,777.0,504.0
