engine,entry_hour,trades,net,gross_profit,gross_loss,win_rate,profit_factor,avg,avg_win,avg_loss,largest_win,largest_loss,win_count,loss_count
MRV,2,70.0,-55991.53,39006.26,-94997.79,58.57142857142858,0.4106017624199469,-799.879,951.3721951219512,-3275.7858620689653,14286.36,-16040.0,41.0,29.0
MRV,20,51.0,-46945.64,44690.53,-91636.17,54.90196078431373,0.48769530634028024,-920.5027450980392,1596.090357142857,-3984.181304347826,24940.0,-24660.0,28.0,23.0
MRV,3,51.0,-37885.31,52973.3,-90858.61,54.90196078431373,0.5830300507568849,-742.8492156862744,1891.9035714285715,-3950.374347826087,14492.69,-18000.0,28.0,23.0
MRV,5,72.0,-34648.05,73666.59,-108314.64,61.111111111111114,0.6801166490513193,-481.2229166666667,1674.2406818181817,-3868.38,25380.0,-16540.0,44.0,28.0
MRV,19,62.0,-23092.3,92107.87,-115200.17,51.61290322580645,0.7995463027528518,-372.4564516129032,2878.3709375,-3840.0056666666665,25300.0,-21326.84,32.0,30.0
MRV,4,26.0,-18641.42,18106.11,-36747.53,53.84615384615385,0.4927163812098392,-716.9776923076922,1293.2935714285716,-3062.2941666666666,14120.0,-13880.0,14.0,12.0
MRV,23,49.0,31913.76,88695.58,-56781.82,67.3469387755102,1.5620418648081376,651.3012244897959,2687.7448484848487,-3548.86375,22200.0,-10680.0,33.0,16.0
MRV,11,48.0,33613.83,133149.35,-99535.52,56.25,1.3377068809204995,700.288125,4931.457407407408,-4739.786666666667,26640.0,-12980.0,27.0,21.0
MRV,10,68.0,34137.36,131927.55,-97790.19,64.70588235294117,1.3490877765959959,502.02,2998.353409090909,-4074.59125,23620.0,-28871.62,44.0,24.0
MRV,0,81.0,47144.69,136768.04,-89623.35,62.96296296296296,1.5260313300049597,582.0332098765432,2681.726274509804,-2987.445,21280.0,-11740.0,51.0,30.0
MRV,18,84.0,48738.12,166833.95,-118095.83,64.28571428571429,1.412699754089539,580.2157142857143,3089.517592592593,-3936.527666666667,36840.0,-14583.77,54.0,30.0
MRV,22,31.0,49410.21,106165.94,-56755.73,58.06451612903226,1.8705765920022523,1593.8777419354838,5898.107777777778,-4365.825384615385,17320.0,-18000.0,18.0,13.0
MRV,15,153.0,49999.7,240828.83,-190829.13,63.39869281045751,1.26201293272154,326.7954248366013,2482.7714432989687,-3407.663035714286,33522.38,-26380.0,97.0,56.0
MRV,9,57.0,60674.38,150070.78,-89396.4,54.385964912280706,1.6787116707160468,1064.4628070175438,4840.992903225806,-3575.8559999999998,21140.0,-19700.0,31.0,25.0
MRV,7,78.0,70084.97,209361.63999999998,-139276.67,57.692307692307686,1.5032068184858236,898.5252564102565,4652.480888888888,-4220.505151515152,24573.01,-13600.04,45.0,33.0
MRV,16,99.0,87172.24,189685.64,-102513.4,66.66666666666666,1.8503497103793263,880.5276767676768,2874.024848484849,-3106.4666666666667,19860.0,-8957.43,66.0,33.0
MRV,8,55.0,101197.47,143977.69,-42780.22,50.90909090909091,3.3655200931645513,1839.954,5142.060357142857,-1584.4525925925927,26069.33,-17640.0,28.0,27.0
MRV,6,73.0,108833.64,183635.83,-74802.19,64.38356164383562,2.454952588954949,1490.8717808219178,3907.145319148936,-2877.0073076923077,22420.0,-11951.69,47.0,26.0
MRV,17,103.0,109603.6,183529.48,-73925.88,66.99029126213593,2.4826147487185812,1064.1126213592233,2659.847536231884,-2174.2905882352943,24840.0,-17760.0,69.0,34.0
MRV,12,75.0,138022.85,279482.07,-141459.22,62.66666666666667,1.975707698656899,1840.3046666666667,5946.427021276596,-5052.115,28560.0,-17500.0,47.0,28.0
MRV,1,146.0,180243.92,307004.67,-126760.75,62.328767123287676,2.421922164392369,1234.547397260274,3373.6776923076923,-2304.740909090909,26620.0,-31000.0,91.0,55.0
MRV,14,170.0,408167.84,549971.47,-141803.63,66.47058823529412,3.878401913970749,2400.9872941176473,4867.004159292035,-2487.7829824561404,32582.88,-16708.36,113.0,57.0
MRV,13,152.0,436278.25,603015.59,-166737.34,64.47368421052632,3.6165599739086636,2870.251644736842,6153.220306122449,-3087.7285185185183,39020.0,-19650.93,98.0,54.0
