side,exit_reason,trades,net,gross_profit,gross_loss,win_rate,profit_factor,avg,avg_win,avg_loss,largest_win,largest_loss,win_count,loss_count
buy,manual/exit_loss,364.0,-1206538.09,0,-1206538.09,0.0,0.0,-3314.6650824175827,0.0,-3314.6650824175827,0.0,-26380.0,0.0,364.0
sell,manual/exit_loss,306.0,-1076026.05,0,-1076026.05,0.0,0.0,-3516.425,0.0,-3516.425,0.0,-28871.62,0.0,306.0
sell,manual/exit_profit,1.0,765.85,765.85,0,100.0,0.0,765.85,765.85,0.0,765.85,0.0,1.0,0.0
buy,manual/exit_profit,1.0,7700.82,7700.82,0,100.0,0.0,7700.82,7700.82,0.0,7700.82,0.0,1.0,0.0
buy,sl,291.0,112180.52,142400.75,-30220.23,91.40893470790378,4.712100139542287,385.50006872852236,535.3411654135339,-1259.17625,8060.0,-18000.0,266.0,24.0
sell,sl,238.0,150819.11,184656.92,-33837.81,94.53781512605042,5.457117939961245,633.6937394957982,820.6974222222223,-2602.9084615384613,11300.0,-31000.0,225.0,13.0
sell,tp,264.0,1857838.43,1857838.43,0,100.0,0.0,7037.26678030303,7037.26678030303,0.0,33900.0,0.0,264.0,0.0
buy,tp,389.0,1931291.99,1931291.99,0,100.0,0.0,4964.760899742931,4964.760899742931,0.0,39020.0,0.0,389.0,0.0
