side,exit_reason,trades,net,gross_profit,gross_loss,win_rate,profit_factor,avg,avg_win,avg_loss,largest_win,largest_loss,win_count,loss_count
buy,sl,87.0,-97.17,20.98,-118.15,36.7816091954023,0.17757088446889546,-1.116896551724138,0.655625,-2.187962962962963,1.4,-3.27,32.0,54.0
sell,sl,32.0,-27.599999999999998,7.46,-35.06,40.625,0.21277809469480888,-0.8624999999999999,0.5738461538461539,-1.845263157894737,1.54,-2.94,13.0,19.0
buy,manual/exit_loss,3.0,-5.5200000000000005,0,-5.5200000000000005,0.0,0.0,-1.84,0.0,-1.84,0.0,-2.12,0.0,3.0
sell,manual/exit_loss,1.0,-0.46,0,-0.46,0.0,0.0,-0.46,0.0,-0.46,0.0,-0.46,0.0,1.0
sell,tp,13.0,29.99,29.99,0,100.0,0.0,2.3069230769230766,2.3069230769230766,0.0,3.28,0.0,13.0,0.0
buy,tp,28.0,74.01,74.01,0,100.0,0.0,2.643214285714286,2.643214285714286,0.0,3.52,0.0,28.0,0.0
