entry_time,exit_time,entry_month,entry_date,entry_hour,side,volume,entry_price,exit_price,profit,balance,hold_minutes,exit_reason,family,engine,code,score,grade,regime_tag,hour_tag,tags,score_bucket,entry_comment,exit_comment,match_error
2026-05-07 07:52:00,2026-05-07 07:52:59,2026-05,2026-05-07,7,buy,0.01,4742.869,4740.487,-2.38,93.54,0.9833333333333333,sl,AC1,TPL,TPL,86,A,,,BULL,S80-89,AC1|TPL|S86|A|BULL,sl 4740.539,2.3561800000000037
2026-05-07 07:35:00,2026-05-07 07:37:05,2026-05,2026-05-07,7,buy,0.01,4742.272,4739.643,-2.63,101.28,2.0833333333333335,sl,AC1,TPL,TPL,86,A,,,BULL,S80-89,AC1|TPL|S86|A|BULL,sl 4739.664,2.603710000000001
2026-05-07 07:45:01,2026-05-07 07:45:47,2026-05,2026-05-07,7,buy,0.01,4743.376,4740.751,-2.63,95.92,0.7666666666666667,sl,AC1,TPL,TPL,92,A,,,BULL,S90-99,AC1|TPL|S92|A|BULL,sl 4740.908,2.60375
2026-05-06 06:47:00,2026-05-06 06:51:31,2026-05,2026-05-06,6,buy,0.01,4665.938,4663.268,-2.67,98.88,4.516666666666667,sl,AC1,TPL,TPL,86,A,,,BULL,S80-89,AC1|TPL|S86|A|BULL,sl 4663.279,2.643299999999999
2026-05-07 07:38:00,2026-05-07 07:39:06,2026-05,2026-05-07,7,buy,0.01,4742.886,4740.155,-2.73,98.55,1.1,sl,AC1,TPL,TPL,86,A,,,BULL,S80-89,AC1|TPL|S86|A|BULL,sl 4740.233,2.7026899999999934
2026-05-06 14:39:00,2026-05-06 14:42:38,2026-05,2026-05-06,14,buy,0.01,4709.396,4706.642,-2.76,101.88,3.6333333333333333,sl,AC1,TPL,TPL,92,A,,,BULL,S90-99,AC1|TPL|S92|A|BULL,sl 4706.728,2.7324600000000006
2026-05-06 11:38:00,2026-05-06 11:39:03,2026-05,2026-05-06,11,buy,0.01,4714.274,4711.461,-2.81,107.53,1.05,sl,AC1,TPL,TPL,91,A,,,BULL,S90-99,AC1|TPL|S91|A|BULL,sl 4711.474,2.781869999999999
2026-05-06 09:50:00,2026-05-06 09:50:45,2026-05,2026-05-06,9,buy,0.01,4701.415,4698.59,-2.83,102.26,0.75,sl,AC1,TPL,TPL,92,A,,,BULL,S90-99,AC1|TPL|S92|A|BULL,sl 4698.615,2.801750000000002
2026-05-06 14:41:00,2026-05-06 14:41:50,2026-05,2026-05-06,14,buy,0.01,4710.238,4707.353,-2.89,104.64,0.8333333333333334,sl,AC1,TPL,TPL,92,A,,,BULL,S90-99,AC1|TPL|S92|A|BULL,sl 4707.438,2.861149999999998
2026-05-08 06:13:00,2026-05-08 06:14:31,2026-05,2026-05-08,6,buy,0.01,4725.822,4722.887,-2.93,84.27,1.5166666666666666,sl,AC1,TPL,TPL,86,A,,,BULL,S80-89,AC1|TPL|S86|A|BULL,sl 4723.022,2.900649999999996
2026-05-08 06:07:00,2026-05-08 06:07:16,2026-05,2026-05-08,6,buy,0.01,4727.88,4724.812,-3.07,87.2,0.26666666666666666,sl,AC1,TPL,TPL,97,A,,,BULL,S90-99,AC1|TPL|S97|A|BULL,sl 4725.219,3.039319999999998
2026-05-08 06:05:00,2026-05-08 06:05:32,2026-05,2026-05-08,6,buy,0.01,4728.861,4725.591,-3.27,90.27,0.5333333333333333,sl,AC1,TPL,TPL,91,A,,,BULL,S90-99,AC1|TPL|S91|A|BULL,sl 4725.645,3.2373000000000047
