entry_time,exit_time,entry_month,entry_date,entry_hour,side,volume,entry_price,exit_price,profit,balance,hold_minutes,exit_reason,family,engine,code,score,grade,regime_tag,hour_tag,tags,score_bucket,entry_comment,exit_comment,match_error
2026-03-06 13:15:00,2026-03-06 13:30:01,2026-03,2026-03-06,13,buy,0.01,5073.223,5106.373,33.15,689.55,15.016666666666667,tp,IHS RB BUY R:$82,,,0,,,,,unknown,IHS RB BUY R:$82,tp 5103.270,32.8185
2026-03-06 01:15:00,2026-03-06 01:40:12,2026-03,2026-03-06,1,buy,0.01,5077.655,5110.657,33.0,607.34,25.2,tp,IHS RB BUY R:$120,,,0,,,,,unknown,IHS RB BUY R:$120,tp 5110.520,32.669979999999995
2026-03-25 00:16:04,2026-03-25 01:31:58,2026-03,2026-03-25,0,buy,0.01,4543.332,4580.867,32.44,727.78,75.9,tp,IHB S:85 IMP,,,0,,,,,unknown,IHB S:85 IMP,tp 4580.850,32.06465
2026-04-14 18:51:02,2026-04-15 01:11:55,2026-04,2026-04-14,18,buy,0.02,4831.282,4847.484,32.41,1096.71,380.8833333333333,manual/exit_profit,IHB S:85 IMP,,,0,,,,,unknown,IHB S:85 IMP,,32.08595999999999
2026-04-21 14:45:00,2026-04-21 17:42:28,2026-04,2026-04-21,14,sell,0.01,4745.042,4712.965,32.07,892.1,177.46666666666667,sl,IHB DropCatch,,,0,,,,,unknown,IHB DropCatch,sl 4712.610,31.749229999999997
2026-01-02 00:24:28,2026-01-02 05:17:53,2026-01,2026-01-02,0,buy,0.01,4343.351,4378.716,31.86,60.86,293.4166666666667,manual/exit_profit,IHB S:95 COR,,,0,,,,,unknown,IHB S:95 COR,,31.506349999999994
2026-02-20 09:45:00,2026-02-20 14:45:10,2026-02,2026-02-20,9,buy,0.01,5032.475,5057.244,31.61,486.92,300.1666666666667,tp,IHB S:85 IMP,,,0,,,,,unknown,IHB S:85 IMP,tp 5056.960,31.362310000000008
2026-04-14 18:30:38,2026-04-15 01:11:58,2026-04,2026-04-14,18,buy,0.02,4836.874,4852.489,31.23,1126.8,401.3333333333333,manual/exit_profit,IHB S:85 IMP,,,0,,,,,unknown,IHB S:85 IMP,,30.917700000000004
2026-03-30 06:30:20,2026-03-30 11:44:56,2026-03,2026-03-30,6,buy,0.01,4526.324,4563.866,31.17,789.34,314.6,tp,IHB S:85 IMP,,,0,,,,,unknown,IHB S:85 IMP,tp 4563.840,30.794579999999996
2026-04-14 15:15:01,2026-04-14 17:07:24,2026-04,2026-04-14,15,buy,0.01,4794.604,4832.431,30.38,1020.43,112.38333333333334,tp,IHB S:80 COR,,,0,,,,,unknown,IHB S:80 COR,tp 4832.260,30.001730000000006
2026-03-04 18:45:00,2026-03-04 23:45:00,2026-03,2026-03-04,18,buy,0.01,5125.225,5155.517,30.29,556.97,300.0,manual/exit_profit,IHS RB BUY R:$97,,,0,,,,,unknown,IHS RB BUY R:$97,,29.987080000000006
2026-01-14 00:45:30,2026-01-14 05:45:30,2026-01,2026-01-14,0,buy,0.01,4607.398,4636.464,29.06,379.56,300.0,manual/exit_profit,IHB S:85 IMP,,,0,,,,,unknown,IHB S:85 IMP,,28.76934
2026-02-09 15:15:00,2026-02-09 17:45:26,2026-02,2026-02-09,15,buy,0.01,5030.741,5059.525,28.79,488.69,150.43333333333334,sl,IHB S:95 IMP,,,0,,,,,unknown,IHB S:95 IMP,sl 5059.530,28.502160000000003
2026-04-09 11:03:04,2026-04-09 13:43:04,2026-04,2026-04-09,11,buy,0.01,4739.299,4776.907,28.62,835.71,160.0,tp,IHB S:85 IMP,,,0,,,,,unknown,IHB S:85 IMP,tp 4776.850,28.24392
