side,exit_reason,trades,net,gross_profit,gross_loss,win_rate,profit_factor,avg,avg_win,avg_loss,largest_win,largest_loss,win_count,loss_count
buy,sl,100.0,-1170.29,304.48,-1474.77,38.0,0.20645931229954503,-11.7029,8.012631578947369,-23.786612903225805,46.51,-49.95,38.0,62.0
sell,sl,47.0,-522.01,164.17000000000002,-686.18,31.914893617021278,0.23925209128800026,-11.10659574468085,10.944666666666668,-21.443125,37.02,-25.24,15.0,32.0
buy,manual/exit_loss,3.0,-44.08,0,-44.08,0.0,0.0,-14.693333333333333,0.0,-14.693333333333333,0.0,-22.85,0.0,3.0
sell,manual/exit_profit,5.0,77.12,77.12,0,100.0,0.0,15.424000000000001,15.424000000000001,0.0,16.72,0.0,5.0,0.0
sell,tp,7.0,311.22,311.22,0,100.0,0.0,44.46,44.46,0.0,79.92,0.0,7.0,0.0
buy,manual/exit_profit,32.0,653.05,653.05,0,100.0,0.0,20.4078125,20.4078125,0.0,51.49,0.0,32.0,0.0
buy,tp,37.0,1327.76,1327.76,0,100.0,0.0,35.88540540540541,35.88540540540541,0.0,67.25,0.0,37.0,0.0
