code,trades,net,gross_profit,gross_loss,win_rate,profit_factor,avg,avg_win,avg_loss,largest_win,largest_loss,win_count,loss_count
,231.0,632.77,2837.8,-2205.03,58.00865800865801,1.2869666172342327,2.739264069264069,21.177611940298508,-22.732268041237116,79.92,-49.95,134.0,97.0
