exit_reason,trades,net,gross_profit,gross_loss,win_rate,profit_factor,avg,avg_win,avg_loss,largest_win,largest_loss,win_count,loss_count
sl,147.0,-1692.3,468.65,-2160.95,36.054421768707485,0.21687220898216064,-11.512244897959183,8.842452830188678,-22.988829787234042,46.51,-49.95,53.0,94.0
manual/exit_loss,3.0,-44.08,0,-44.08,0.0,0.0,-14.693333333333333,0.0,-14.693333333333333,0.0,-22.85,0.0,3.0
manual/exit_profit,37.0,730.17,730.17,0,100.0,0.0,19.734324324324323,19.734324324324323,0.0,51.49,0.0,37.0,0.0
tp,44.0,1638.98,1638.98,0,100.0,0.0,37.249545454545455,37.249545454545455,0.0,79.92,0.0,44.0,0.0
