side,trades,net,gross_profit,gross_loss,win_rate,profit_factor,avg,avg_win,avg_loss,largest_win,largest_loss,win_count,loss_count
buy,1130.0,15670.39,35964.18,-20293.79,61.41592920353982,1.7721766116629767,13.867601769911504,51.82158501440922,-46.54538990825688,974.39,-627.01,694.0,436.0
sell,956.0,18027.11,32212.88,-14185.77,59.937238493723854,2.270788261758086,18.856809623430962,56.217940663176265,-37.13552356020943,939.3,-573.6,573.0,382.0
