entry_time,exit_time,entry_month,entry_date,entry_hour,side,volume,entry_price,exit_price,profit,balance,hold_minutes,exit_reason,family,engine,code,score,grade,regime_tag,hour_tag,tags,score_bucket,entry_comment,exit_comment,match_error
2024-12-12 14:52:17,2024-12-12 14:52:34,2024-12,2024-12-12,14,sell,5.2,2689.257,2688.382,455.0,17573.29,0.2833333333333333,tp,AC1,MRV,MRV,82,A,RG,,"RG,BB",S80-89,AC1|MRV|MRV|S82|A|RG|BB,tp 2688.405,450.45
2024-12-12 13:40:26,2024-12-12 13:40:40,2024-12,2024-12-12,13,buy,6.01,2706.474,2707.23,454.36,17239.63,0.23333333333333334,tp,AC1,MRV,MRV,68,B,WG,,"WG,BB",S00-69,AC1|MRV|MRV|S68|B|WG|BB,tp 2707.198,449.81644000000085
2024-12-18 23:43:13,2024-12-18 23:44:44,2024-12,2024-12-18,23,buy,11.79,2588.744,2589.127,451.55,29946.69,1.5166666666666666,sl,AC1,MRV,MRV,74,A,WG,,"WG,BB",S70-79,AC1|MRV|MRV|S74|A|WG|BB,sl 2589.143,447.03443000000226
2024-12-11 13:05:26,2024-12-11 13:05:39,2024-12,2024-12-11,13,sell,6.54,2697.115,2696.437,443.41,16800.14,0.21666666666666667,tp,AC1,MRV,MRV,68,B,WG,,"WG,BB",S00-69,AC1|MRV|MRV|S68|B|WG|BB,tp 2696.467,438.9758800000008
2024-12-12 07:23:21,2024-12-12 07:23:50,2024-12,2024-12-12,7,buy,6.78,2718.693,2719.342,440.03,17408.71,0.48333333333333334,tp,AC1,MRV,MRV,82,A,RG,,"RG,BB",S80-89,AC1|MRV|MRV|S82|A|RG|BB,tp 2719.341,435.6297800000007
2024-12-18 10:36:19,2024-12-18 10:37:02,2024-12,2024-12-18,10,buy,10.83,2647.742,2648.142,433.2,27519.5,0.7166666666666667,sl,AC1,MRV,MRV,76,A,RG,,"RG,BB",S70-79,AC1|MRV|MRV|S76|A|RG|BB,sl 2648.179,428.8680000000039
2024-12-18 15:40:20,2024-12-18 15:40:56,2024-12,2024-12-18,15,sell,11.39,2637.521,2637.141,432.82,28914.75,0.6,sl,AC1,MRV,MRV,76,A,WG,,"WG,BB",S70-79,AC1|MRV|MRV|S76|A|WG|BB,sl 2637.136,428.49179999999876
2024-12-11 09:20:27,2024-12-11 09:21:16,2024-12,2024-12-11,9,sell,6.26,2692.414,2691.745,418.79,16078.84,0.8166666666666667,tp,AC1,MRV,MRV,82,A,WG,,"WG,BB",S80-89,AC1|MRV|MRV|S82|A|WG|BB,tp 2691.766,414.602059999998
2024-12-23 14:35:29,2024-12-23 14:35:45,2024-12,2024-12-23,14,buy,14.39,2617.73,2618.021,418.75,36411.26,0.26666666666666666,sl,AC1,MRV,MRV,74,A,WG,,"WG,BB",S70-79,AC1|MRV|MRV|S74|A|WG|BB,sl 2618.024,414.5625099999976
2024-12-11 12:07:39,2024-12-11 12:08:22,2024-12,2024-12-11,12,buy,6.43,2695.058,2695.709,418.6,16497.44,0.7166666666666667,tp,AC1,MRV,MRV,76,A,RG,,"RG,BB",S70-79,AC1|MRV|MRV|S76|A|RG|BB,tp 2695.706,414.41407000000106
2024-12-11 04:22:21,2024-12-11 04:22:39,2024-12,2024-12-11,4,buy,6.15,2694.717,2695.372,402.82,15796.65,0.3,tp,AC1,MRV,MRV,68,B,WG,,"WG,BB",S00-69,AC1|MRV|MRV|S68|B|WG|BB,tp 2695.365,398.79175000000157
