engine,regime_tag,trades,net,gross_profit,gross_loss,win_rate,profit_factor,avg,avg_win,avg_loss,largest_win,largest_loss,win_count,loss_count
MRV,RG,620.0,15742.59,23495.24,-7752.65,66.61290322580645,3.0306075986920606,25.391274193548387,56.88920096852301,-37.452415458937196,974.39,-470.58,413.0,207.0
MRV,WG,1466.0,17954.91,44681.82,-26726.91,58.2537517053206,1.6717914641086455,12.247551159618007,52.32063231850117,-43.7428968903437,939.3,-627.01,854.0,611.0
