entry_month,trades,net,gross_profit,gross_loss,win_rate,profit_factor,avg,avg_win,avg_loss,largest_win,largest_loss,win_count,loss_count
2026-01,73.0,5.5600000000000005,176.69,-171.13,54.794520547945204,1.0324899199439024,0.07616438356164384,4.41725,-5.185757575757576,12.98,-13.76,40.0,33.0
