side,exit_reason,trades,net,gross_profit,gross_loss,win_rate,profit_factor,avg,avg_win,avg_loss,largest_win,largest_loss,win_count,loss_count
sell,sl,22.0,-56.74,17.99,-74.73,31.818181818181817,0.24073330657031977,-2.579090909090909,2.57,-4.982,8.84,-13.76,7.0,15.0
buy,sl,38.0,-24.27,69.33,-93.6,57.89473684210527,0.7407051282051282,-0.6386842105263157,3.1513636363636364,-5.85,10.38,-12.34,22.0,16.0
sell,manual/exit_loss,1.0,-2.03,0,-2.03,0.0,0.0,-2.03,0.0,-2.03,0.0,-2.03,0.0,1.0
buy,manual/exit_loss,1.0,-0.77,0,-0.77,0.0,0.0,-0.77,0.0,-0.77,0.0,-0.77,0.0,1.0
sell,tp,3.0,20.41,20.41,0,100.0,0.0,6.803333333333334,6.803333333333334,0.0,8.71,0.0,3.0,0.0
buy,tp,8.0,68.96000000000001,68.96000000000001,0,100.0,0.0,8.620000000000001,8.620000000000001,0.0,12.98,0.0,8.0,0.0
