engine,entry_hour,trades,net,gross_profit,gross_loss,win_rate,profit_factor,avg,avg_win,avg_loss,largest_win,largest_loss,win_count,loss_count
RCL,4,5.0,-2.7,0.02,-2.7199999999999998,40.0,0.007352941176470589,-0.54,0.01,-0.9066666666666666,0.01,-1.21,2.0,3.0
MOM,7,2.0,-1.6,0,-1.6,0.0,0.0,-0.8,0.0,-0.8,0.0,-1.07,0.0,2.0
RCL,5,3.0,-0.8099999999999999,0.02,-0.83,33.33333333333333,0.024096385542168676,-0.26999999999999996,0.02,-0.415,0.02,-0.71,1.0,2.0
MOM,4,2.0,-0.33999999999999997,0.14,-0.48,50.0,0.2916666666666667,-0.16999999999999998,0.14,-0.48,0.14,-0.48,1.0,1.0
MOM,5,3.0,-0.11999999999999991,1.02,-1.14,66.66666666666666,0.8947368421052633,-0.03999999999999997,0.51,-1.14,0.99,-1.14,2.0,1.0
RCL,6,1.0,1.02,1.02,0,100.0,0.0,1.02,1.02,0.0,1.02,0.0,1.0,0.0
