start,end,count,pnl,buy_losses,sell_losses,engines
2026-01-02 04:00:00,2026-01-02 07:35:48,6,-5.14,6,0,"MOM:4, RCL:2"
2026-01-05 04:28:00,2026-01-05 05:05:02,3,-1.63,3,0,RCL:3
