side,trades,net,gross_profit,gross_loss,win_rate,profit_factor,avg,avg_win,avg_loss,largest_win,largest_loss,win_count,loss_count
buy,16.0,-4.55,2.22,-6.77,43.75,0.3279172821270311,-0.284375,0.31714285714285717,-0.7522222222222221,1.02,-1.21,7.0,9.0
