side,trades,net,gross_profit,gross_loss,win_rate,profit_factor,avg,avg_win,avg_loss,largest_win,largest_loss,win_count,loss_count
sell,10.0,-28.51,6.14,-34.65,10.0,0.1772005772005772,-2.851,6.14,-3.8499999999999996,6.14,-9.66,1.0,9.0
buy,23.0,-3.9599999999999995,35.38,-39.34,47.82608695652174,0.8993390950686324,-0.17217391304347823,3.2163636363636368,-3.2783333333333338,5.74,-5.57,11.0,12.0
