side,exit_reason,trades,net,gross_profit,gross_loss,win_rate,profit_factor,avg,avg_win,avg_loss,largest_win,largest_loss,win_count,loss_count
sell,sl,10.0,-28.51,6.14,-34.65,10.0,0.1772005772005772,-2.851,6.14,-3.8499999999999996,6.14,-9.66,1.0,9.0
buy,sl,21.0,-4.539999999999999,33.08,-37.62,47.61904761904761,0.8793195108984583,-0.21619047619047616,3.308,-3.42,5.74,-5.57,10.0,11.0
buy,manual/exit_loss,1.0,-1.72,0,-1.72,0.0,0.0,-1.72,0.0,-1.72,0.0,-1.72,0.0,1.0
buy,tp,1.0,2.3,2.3,0,100.0,0.0,2.3,2.3,0.0,2.3,0.0,1.0,0.0
