start,end,count,pnl,buy_losses,sell_losses,engines
2025-01-03 02:15:00,2025-01-03 14:10:27,7,-24.83,3,4,"PB:6, RV:1"
2025-01-05 05:30:00,2025-01-05 12:11:04,3,-8.25,3,0,"PB:2, RV:1"
2025-01-04 22:45:00,2025-01-05 01:36:17,3,-6.0600000000000005,3,0,PB:3
2025-01-04 12:15:00,2025-01-04 13:53:25,3,-5.609999999999999,0,3,PB:3
