engine,entry_hour,trades,net,gross_profit,gross_loss,win_rate,profit_factor,avg,avg_win,avg_loss,largest_win,largest_loss,win_count,loss_count
RJT,11,98.0,-13.5,22.88,-36.38,48.97959183673469,0.6289169873556899,-0.1377551020408163,0.4766666666666666,-0.7276,1.15,-0.97,48.0,50.0
RJT,10,154.0,-0.8399999999999991,48.82,-49.66,57.7922077922078,0.9830849778493759,-0.005454545454545449,0.5485393258426966,-0.7759375,1.2,-1.2,89.0,64.0
