exit_reason,trades,net,gross_profit,gross_loss,win_rate,profit_factor,avg,avg_win,avg_loss,largest_win,largest_loss,win_count,loss_count
sl,335.0,-340.1,42.3,-382.4,36.71641791044776,0.11061715481171548,-1.015223880597015,0.3439024390243902,-1.8037735849056602,1.34,-3.74,123.0,212.0
manual/exit_loss,3.0,-3.6399999999999997,0,-3.6399999999999997,0.0,0.0,-1.2133333333333332,0.0,-1.2133333333333332,0.0,-1.91,0.0,3.0
tp,207.0,360.85,360.85,0,100.0,0.0,1.7432367149758454,1.7432367149758454,0.0,2.99,0.0,207.0,0.0
