exit_reason,trades,net,gross_profit,gross_loss,win_rate,profit_factor,avg,avg_win,avg_loss,largest_win,largest_loss,win_count,loss_count
manual/exit_loss,72.0,-68.08,0,-68.08,0.0,0.0,-0.9455555555555555,0.0,-0.9455555555555555,0.0,-1.63,0.0,72.0
sl,117.0,-32.17,13.26,-45.43,62.39316239316239,0.29187761391151223,-0.27495726495726497,0.18164383561643835,-1.0325,0.58,-1.62,73.0,44.0
manual/exit_profit,2.0,0.16,0.16,0,100.0,0.0,0.08,0.08,0.0,0.12,0.0,2.0,0.0
tp,73.0,85.49,85.49,0,100.0,0.0,1.1710958904109587,1.1710958904109587,0.0,1.54,0.0,73.0,0.0
