entry_month,trades,net,gross_profit,gross_loss,win_rate,profit_factor,avg,avg_win,avg_loss,largest_win,largest_loss,win_count,loss_count
2026-01,198.0,-7.88,75.32000000000001,-83.2,58.58585858585859,0.9052884615384615,-0.0397979797979798,0.6493103448275863,-1.0146341463414634,1.54,-1.63,116.0,82.0
2026-04,13.0,-4.57,1.5,-6.07,30.76923076923077,0.2471169686985173,-0.3515384615384616,0.375,-0.6744444444444445,1.03,-0.89,4.0,9.0
2026-03,24.0,-3.6599999999999997,7.41,-11.07,45.83333333333333,0.6693766937669376,-0.1525,0.6736363636363637,-0.8515384615384616,1.5,-1.41,11.0,13.0
2026-02,29.0,1.5099999999999996,14.68,-13.17,58.620689655172406,1.1146545178435838,0.05206896551724136,0.8635294117647059,-1.0975,1.53,-1.62,17.0,12.0
