entry_time,exit_time,entry_month,entry_date,entry_hour,side,volume,entry_price,exit_price,profit,balance,hold_minutes,exit_reason,family,engine,code,score,grade,regime_tag,hour_tag,tags,score_bucket,entry_comment,exit_comment,match_error
2026-01-19 12:31:00,2026-01-19 12:31:35,2026-01,2026-01-19,12,buy,0.01,4671.35,4672.885,1.54,25.89,0.5833333333333334,tp,AC1,RCL,RCL,109,A,RG,,"RG,EMA",S90-99,AC1|RCL|RCL|S109|A|RG|EMA,tp 4672.831,1.5246500000000014
2026-02-27 11:14:00,2026-02-27 11:14:31,2026-02,2026-02-27,11,sell,0.01,5175.309,5173.778,1.53,23.97,0.5166666666666667,tp,AC1,RJT,RJT,102,A,RG,,"RG,EMA",S90-99,AC1|RJT|RJT|S102|A|RG|EMA,tp 5174.147,1.5146900000000005
2026-01-06 08:27:00,2026-01-06 08:27:17,2026-01,2026-01-06,8,buy,0.01,4472.878,4474.383,1.5,26.51,0.2833333333333333,tp,AC1,MOM,MOM,116,A,RG,,"RG,BRK",S90-99,AC1|MOM|MOM|S116|A|RG|BRK,tp 4474.266,1.4849499999999989
2026-03-11 19:38:01,2026-03-11 19:40:53,2026-03,2026-03-11,19,buy,0.01,5177.913,5179.412,1.5,23.12,2.8666666666666667,tp,AC1,RCL,RCL,102,A,RG,,"RG,EMA",S90-99,AC1|RCL|RCL|S102|A|RG|EMA,tp 5179.029,1.4850099999999928
2026-02-11 10:12:00,2026-02-11 10:12:29,2026-02,2026-02-11,10,buy,0.01,5066.096,5067.592,1.49,23.88,0.48333333333333334,tp,AC1,RCL,RCL,102,A,RG,,"RG,EMA",S90-99,AC1|RCL|RCL|S102|A|RG|EMA,tp 5067.367,1.475039999999999
2026-01-14 07:23:00,2026-01-14 07:23:09,2026-01,2026-01-14,7,buy,0.01,4636.782,4638.244,1.46,26.09,0.15,tp,AC1,MOM,MOM,125,A,RG,,"RG,BRK",S90-99,AC1|MOM|MOM|S125|A|RG|BRK,tp 4638.176,1.4453800000000046
2026-01-21 11:19:00,2026-01-21 11:19:46,2026-01,2026-01-21,11,buy,0.01,4867.729,4869.169,1.44,22.6,0.7666666666666667,tp,AC1,MOM,MOM,108,A,RG,,"RG,BRK",S90-99,AC1|MOM|MOM|S108|A|RG|BRK,tp 4869.140,1.425600000000004
2026-01-06 07:00:00,2026-01-06 07:00:24,2026-01,2026-01-06,7,buy,0.01,4465.626,4467.062,1.43,24.74,0.4,tp,AC1,RCL,RCL,102,A,RG,,"RG,EMA",S90-99,AC1|RCL|RCL|S102|A|RG|EMA,tp 4467.037,1.415640000000003
2026-01-06 18:50:00,2026-01-06 18:51:19,2026-01,2026-01-06,18,buy,0.01,4488.548,4489.966,1.42,27.76,1.3166666666666667,tp,AC1,MOM,MOM,125,A,RG,,"RG,BRK",S90-99,AC1|MOM|MOM|S125|A|RG|BRK,tp 4489.966,1.405819999999994
2026-02-24 11:39:01,2026-02-24 11:39:40,2026-02,2026-02-24,11,buy,0.01,5175.163,5176.56,1.4,19.87,0.65,tp,AC1,RCL,RCL,115,A,RG,,"RG,EMA",S90-99,AC1|RCL|RCL|S115|A|RG|EMA,tp 5176.213,1.3860299999999914
