entry_hour,trades,net,gross_profit,gross_loss,win_rate,profit_factor,avg,avg_win,avg_loss,largest_win,largest_loss,win_count,loss_count
7,22.0,-7.33,7.1899999999999995,-14.52,40.909090909090914,0.4951790633608815,-0.3331818181818182,0.7988888888888889,-1.116923076923077,1.46,-1.42,9.0,13.0
20,27.0,-6.8100000000000005,4.32,-11.13,40.74074074074074,0.3881401617250674,-0.25222222222222224,0.39272727272727276,-0.695625,1.27,-1.08,11.0,16.0
12,17.0,-3.5500000000000003,4.7700000000000005,-8.32,52.94117647058824,0.5733173076923077,-0.2088235294117647,0.53,-1.04,1.54,-1.23,9.0,8.0
18,17.0,-3.19,5.67,-8.86,47.05882352941176,0.6399548532731377,-0.18764705882352942,0.70875,-0.9844444444444443,1.42,-1.21,8.0,9.0
8,20.0,-2.9599999999999995,8.17,-11.129999999999999,50.0,0.734052111410602,-0.14799999999999996,0.817,-1.113,1.5,-1.41,10.0,10.0
13,7.0,-2.14,1.61,-3.75,57.14285714285714,0.42933333333333334,-0.3057142857142857,0.4025,-1.25,1.06,-1.43,4.0,3.0
9,35.0,-1.8499999999999999,12.16,-14.01,60.0,0.8679514632405425,-0.05285714285714285,0.579047619047619,-1.0007142857142857,1.33,-1.37,21.0,14.0
15,1.0,-0.98,0,-0.98,0.0,0.0,-0.98,0.0,-0.98,0.0,-0.98,0.0,1.0
19,16.0,-0.18999999999999978,6.05,-6.239999999999999,50.0,0.9695512820512822,-0.011874999999999986,0.75625,-0.7799999999999999,1.5,-1.13,8.0,8.0
14,2.0,0.050000000000000044,1.09,-1.04,50.0,1.0480769230769231,0.025000000000000022,1.09,-1.04,1.09,-1.04,1.0,1.0
6,16.0,0.48000000000000037,5.3,-4.819999999999999,75.0,1.099585062240664,0.030000000000000023,0.44166666666666665,-1.2049999999999998,1.24,-1.63,12.0,4.0
10,35.0,2.1299999999999994,16.39,-14.26,57.14285714285714,1.1493688639551192,0.06085714285714284,0.8195,-0.9506666666666667,1.49,-1.25,20.0,15.0
11,49.0,11.74,26.19,-14.450000000000001,71.42857142857143,1.8124567474048443,0.2395918367346939,0.7482857142857143,-1.0321428571428573,1.53,-1.62,35.0,14.0
