side,exit_reason,trades,net,gross_profit,gross_loss,win_rate,profit_factor,avg,avg_win,avg_loss,largest_win,largest_loss,win_count,loss_count
buy,sl,310.0,-87648.9,5504.12,-93153.02,27.419354838709676,0.05908686589012358,-282.73838709677415,64.75435294117646,-414.01342222222223,827.96,-1673.33,85.0,225.0
sell,sl,139.0,-31774.44,2582.78,-34357.22,21.58273381294964,0.07517430106393941,-228.59309352517985,86.09266666666667,-315.2038532110092,449.08,-1326.54,30.0,109.0
buy,manual/exit_loss,18.0,-4229.43,0,-4229.43,0.0,0.0,-234.96833333333336,0.0,-234.96833333333336,0.0,-1073.35,0.0,18.0
sell,tp,17.0,7319.53,7319.53,0,100.0,0.0,430.5605882352941,430.5605882352941,0.0,1050.38,0.0,17.0,0.0
sell,manual/exit_profit,108.0,18937.32,18937.32,0,100.0,0.0,175.34555555555556,175.34555555555556,0.0,851.25,0.0,108.0,0.0
buy,tp,78.0,29439.48,29439.48,0,100.0,0.0,377.42923076923074,377.42923076923074,0.0,1748.42,0.0,78.0,0.0
buy,manual/exit_profit,513.0,94597.8,94597.8,0,100.0,0.0,184.4011695906433,184.4011695906433,0.0,1036.93,0.0,513.0,0.0
