entry_hour,trades,net,gross_profit,gross_loss,win_rate,profit_factor,avg,avg_win,avg_loss,largest_win,largest_loss,win_count,loss_count
3,1.0,-0.36,0,-0.36,0.0,0.0,-0.36,0.0,-0.36,0.0,-0.36,0.0,1.0
23,1.0,-0.26,0,-0.26,0.0,0.0,-0.26,0.0,-0.26,0.0,-0.26,0.0,1.0
2,1.0,-0.25,0,-0.25,0.0,0.0,-0.25,0.0,-0.25,0.0,-0.25,0.0,1.0
20,1.0,0.03,0.03,0,100.0,0.0,0.03,0.03,0.0,0.03,0.0,1.0,0.0
