engine,score_bucket,trades,net,gross_profit,gross_loss,win_rate,profit_factor,avg,avg_win,avg_loss,largest_win,largest_loss,win_count,loss_count
MOM,S90-99,4.0,-1.63,0.25,-1.88,25.0,0.13297872340425532,-0.4075,0.25,-0.6266666666666666,0.25,-0.76,1.0,3.0
MOM,S70-79,2.0,-0.6900000000000001,0,-0.6900000000000001,0.0,0.0,-0.34500000000000003,0.0,-0.34500000000000003,0.0,-0.64,0.0,2.0
MOM,S80-89,2.0,0.17000000000000004,0.78,-0.61,50.0,1.278688524590164,0.08500000000000002,0.78,-0.61,0.78,-0.61,1.0,1.0
